,id,pred
1509,7458,0.4
1510,2502,0.2
1511,1112,1.0
1512,1436,0.6
1513,12088,0.6
1514,4779,1.0
1515,2287,1.2
1516,13838,1.6
1517,5131,1.6
1518,7050,0.6
1519,10948,0.2
1520,5136,0.2
1521,9035,0.2
1522,6218,1.0
1523,9340,1.2
1524,9719,0.4
1525,96,0.2
1526,452,1.0
1527,3284,1.2
1528,3299,0.2
1529,4024,0.2
1530,8234,1.0
1531,14096,0.2
1532,6125,0.2
1533,8287,1.2
1534,14490,0.8
1535,9126,1.0
1536,5396,1.0
1537,9991,0.2
1538,7054,0.8
1539,9073,0.8
1540,12838,1.2
1541,8357,0.4
1542,3512,0.2
1543,8983,1.6
1544,10683,0.6
1545,5725,0.8
1546,12830,0.2
1547,14501,1.2
1548,14972,1.0
1549,5991,0.6
1550,7315,1.4
1551,12450,1.2
1552,2925,0.4
1553,2575,0.6
1554,69,1.2
1555,5195,0.8
1556,1599,1.4
1557,918,0.2
1558,9806,0.6
1559,402,0.2
1560,2386,1.0
1561,7977,0.4
1562,14363,0.4
1563,10927,1.4
1564,2724,0.4
1565,3796,1.2
1566,8071,1.0
1567,10123,0.6
1568,2847,0.4
1569,11455,0.4
1570,6992,1.2
1571,5488,1.0
1572,12958,1.2
1573,2932,0.4
1574,8523,1.0
1575,7701,1.0
1576,14120,0.8
1577,2403,0.2
1578,14367,0.8
1579,12037,0.2
1580,14116,1.2
1581,6040,1.0
1582,7827,0.6
1583,6607,0.6
1584,6496,0.4
1585,1005,0.8
1586,6525,0.6
1587,5289,1.0
1588,4742,0.6
1589,4427,0.2
1590,10177,0.2
1591,7954,1.0
1592,10819,1.2
1593,14709,1.6
1594,3677,0.6
1595,14205,0.6
1596,5817,1.2
1597,375,0.4
1598,14399,1.2
1599,5281,1.0
1600,14688,0.6
1601,1866,1.2
1602,1388,0.6
1603,13048,0.6
1604,13831,1.0
1605,13330,0.8
1606,177,1.2
1607,4472,0.6
1608,13605,0.8
1609,11405,1.0
1610,5815,0.0
1611,10006,0.4
1612,5103,1.0
1613,10780,1.0
1614,10584,0.8
1615,3207,0.6
1616,8052,0.4
1617,4715,0.4
1618,8315,0.6
1619,3116,0.6
1620,13050,1.2
1621,6118,0.6
1622,4646,1.2
1623,3955,0.8
1624,13701,1.2
1625,8428,0.8
1626,8229,1.0
1627,878,0.8
1628,3595,0.4
1629,9557,0.8
1630,324,1.4
1631,2639,0.6
1632,9309,1.0
1633,11948,0.4
1634,7675,0.4
1635,8327,0.8
1636,7407,0.8
1637,3675,0.8
1638,8270,0.8
1639,4790,2.0
1640,2730,0.8
1641,4917,1.4
1642,13264,0.6
1643,10465,0.6
1644,14079,0.6
1645,11116,1.2
1646,13354,1.0
1647,13614,0.6
1648,11284,1.2
1649,5540,1.2
1650,12190,0.6
1651,1021,0.6
1652,8810,0.4
1653,2481,1.0
1654,14541,1.2
1655,13613,0.2
1656,6606,0.0
1657,10444,1.0
1658,10658,1.0
1659,253,0.4
1660,13765,1.0
1661,7570,1.0
1662,6600,0.4
1663,999,1.8
1664,1028,0.6
1665,6314,0.6
1666,10532,1.0
1667,7961,0.6
1668,5084,1.0
1669,14002,0.4
1670,9823,0.6
1671,8700,0.6
1672,12778,0.8
1673,3267,1.4
1674,11356,0.4
1675,412,0.6
1676,10381,0.6
1677,10289,1.6
1678,10418,0.8
1679,7378,0.6
1680,739,1.2
1681,8777,0.2
1682,4512,0.6
1683,111,1.2
1684,6951,1.2
1685,2144,1.2
1686,3691,0.8
1687,6873,1.0
1688,10206,0.4
1689,5152,0.6
1690,7156,1.0
1691,4616,0.2
1692,7548,1.6
1693,3902,1.4
1694,12776,0.4
1695,10168,1.0
1696,6610,1.2
1697,8402,1.0
1698,9743,1.0
1699,11169,1.0
1700,6819,0.8
1701,11081,0.4
1702,12862,1.0
1703,5965,1.6
1704,3650,1.2
1705,6107,0.2
1706,794,1.0
1707,13873,0.8
1708,8920,1.4
1709,1831,1.0
1710,5884,0.6
1711,7757,0.6
1712,748,1.0
1713,3537,1.2
1714,4921,0.6
1715,6787,0.6
1716,1190,0.8
1717,1741,0.2
1718,8893,0.4
1719,6858,0.6
1720,3171,1.2
1721,5280,1.2
1722,3204,0.4
1723,13918,1.2
1724,13878,0.2
1725,12788,0.8
1726,1561,0.2
1727,12342,1.2
1728,12605,0.8
1729,14199,0.8
1730,4532,1.2
1731,2578,1.6
1732,2950,1.0
1733,10082,0.0
1734,11854,1.0
1735,12658,0.4
1736,2973,2.2
1737,14573,0.6
1738,1700,0.8
1739,9774,0.2
1740,12805,1.0
1741,7898,0.6
1742,653,0.6
1743,7668,1.0
1744,12692,0.8
1745,8847,0.4
1746,4197,1.0
1747,6206,0.2
1748,14177,0.2
1749,6185,0.0
1750,3041,0.6
1751,3370,0.6
1752,958,0.2
1753,5599,0.4
1754,8724,0.4
1755,8966,0.8
1756,8760,0.4
1757,6025,0.8
1758,14125,1.0
1759,5224,1.4
1760,11084,1.4
1761,6256,1.0
1762,507,1.0
1763,779,0.6
1764,10393,0.6
1765,886,0.4
1766,6156,1.0
1767,6345,1.0
1768,330,1.2
1769,3511,0.8
1770,9673,0.4
1771,8359,1.4
1772,12543,2.2
1773,6174,1.2
1774,9336,0.8
1775,7727,0.6
1776,12271,1.0
1777,5407,1.0
1778,5895,0.4
1779,6446,0.6
1780,11811,0.4
1781,13110,0.6
1782,6681,0.6
1783,2444,0.8
1784,3956,1.2
1785,11879,1.0
1786,1918,0.6
1787,11009,1.4
1788,9305,0.6
1789,5047,0.6
1790,4678,0.2
1791,15092,0.6
1792,13477,1.2
1793,7949,1.0
1794,14302,1.0
1795,14018,1.2
1796,8257,1.0
1797,10760,1.0
1798,7578,1.0
1799,9418,1.0
1800,4647,1.0
1801,10054,1.2
1802,13301,0.4
1803,3256,1.0
1804,14889,0.8
1805,12286,0.8
1806,13926,0.2
1807,2677,0.6
1808,13562,1.2
1809,716,0.8
1810,6053,1.2
1811,8900,0.6
1812,8584,1.2
1813,3884,1.6
1814,2359,1.2
1815,13634,1.2
1816,14123,1.0
1817,6633,1.0
1818,4860,0.6
1819,3039,1.0
1820,13073,1.4
1821,3315,1.0
1822,7218,2.8
1823,2422,1.4
1824,10096,0.6
1825,1670,0.6
1826,786,1.0
1827,9970,1.2
1828,972,0.8
1829,4441,0.4
1830,7946,0.8
1831,9529,1.0
1832,619,0.8
1833,13723,1.2
1834,10720,0.6
1835,13595,1.2
1836,11880,0.8
1837,11329,0.8
1838,10582,0.2
1839,2976,0.6
1840,4787,0.4
1841,11157,0.8
1842,11173,0.6
1843,12656,1.0
1844,148,0.4
1845,7813,1.2
1846,11118,0.2
1847,8657,0.4
1848,4711,0.8
1849,4688,1.2
1850,9925,1.0
1851,14197,1.2
1852,8446,0.2
1853,9859,1.0
1854,10035,0.8
1855,3352,0.4
1856,3952,1.0
1857,2269,1.2
1858,1480,0.4
1859,6332,0.4
1860,9894,1.0
1861,9732,0.4
1862,1065,1.4
1863,3975,1.0
1864,8696,0.0
1865,8416,0.8
1866,7262,0.8
1867,10264,1.0
1868,6827,0.6
1869,2382,1.0
1870,12337,1.0
1871,11461,1.2
1872,47,1.2
1873,8250,1.6
1874,11776,0.6
1875,6379,0.6
1876,8393,1.0
1877,2380,1.0
1878,7819,1.2
1879,5142,1.0
1880,9694,0.6
1881,9276,0.2
1882,6955,0.4
1883,5385,1.2
1884,10304,1.4
1885,9334,0.6
1886,3728,1.2
1887,3443,0.8
1888,9698,1.0
1889,9648,0.8
1890,12332,0.6
1891,13072,1.4
1892,6195,0.6
1893,9992,0.2
1894,11536,1.2
1895,14281,1.0
1896,7891,0.6
1897,2129,1.6
1898,6981,0.6
1899,6549,1.4
1900,5378,1.0
1901,10019,0.6
1902,3399,0.8
1903,62,0.4
1904,14415,1.4
1905,110,1.8
1906,3671,0.0
1907,1718,0.8
1908,3091,0.2
1909,8826,1.0
1910,7308,1.0
1911,8063,0.4
1912,11402,1.0
1913,974,0.4
1914,9210,0.6
1915,1258,0.6
1916,9343,1.0
1917,10654,1.0
1918,13522,2.4
1919,479,0.8
1920,11369,1.4
1921,1158,0.6
1922,12010,0.6
1923,9103,0.2
1924,8422,0.4
1925,9017,0.2
1926,13432,1.2
1927,2429,0.4
1928,9840,0.8
1929,5988,0.6
1930,6568,0.2
1931,2617,1.2
1932,9208,1.2
1933,12939,1.0
1934,4652,1.2
1935,477,1.2
1936,4089,1.0
1937,8151,0.4
1938,3247,1.0
1939,691,0.8
1940,4697,0.8
1941,3131,1.2
1942,13865,1.2
1943,7583,0.6
1944,11489,0.8
1945,5499,0.2
1946,8792,0.4
1947,2732,1.0
1948,14535,1.0
1949,11791,0.8
1950,13482,0.4
1951,13380,1.0
1952,7811,1.0
1953,4685,1.6
1954,4871,0.2
1955,1625,0.6
1956,14766,0.2
1957,3316,1.0
1958,14082,1.2
1959,5332,0.6
1960,4870,0.2
1961,3545,0.6
1962,4035,0.0
1963,12912,1.2
1964,6824,0.6
1965,1523,0.8
1966,7223,1.4
1967,4989,0.6
1968,14736,1.0
1969,12723,0.4
1970,3861,0.6
1971,4009,0.2
1972,6594,0.6
1973,3817,0.8
1974,13913,0.2
1975,13289,0.6
1976,6574,1.0
1977,7197,1.8
1978,1875,1.0
1979,134,1.4
1980,31,0.8
1981,3272,1.0
1982,10895,0.4
1983,2545,0.4
1984,6199,0.6
1985,12335,1.6
1986,5723,0.4
1987,1159,0.6
1988,2680,0.8
1989,11647,0.2
1990,9236,0.2
1991,11270,0.2
1992,7261,0.8
1993,6405,1.0
1994,8988,0.8
1995,12454,1.0
1996,4527,1.2
1997,525,1.0
1998,9223,1.0
1999,11041,0.2
2000,12192,0.4
2001,8387,1.0
2002,3879,0.4
2003,7301,0.0
2004,1368,0.6
2005,9464,0.2
2006,13279,1.0
2007,12268,0.4
2008,3282,0.8
2009,12632,0.2
2010,11667,1.0
2011,9478,1.0
2012,4758,1.6
2013,13102,0.8
2014,10551,1.6
2015,12377,0.2
2016,11269,2.0
2017,9919,1.2
2018,10212,1.0
2019,9190,0.8
2020,13888,0.8
2021,11211,1.0
2022,5718,0.4
2023,13866,0.2
2024,588,1.0
2025,629,0.8
2026,11314,0.4
2027,2194,0.4
2028,3155,1.2
2029,3488,0.4
2030,6696,0.6
2031,11633,1.0
2032,2044,0.2
2033,7092,0.8
2034,6804,1.0
2035,1849,1.2
2036,13979,0.2
2037,3083,0.6
2038,9814,0.6
2039,3372,0.6
2040,10942,1.4
2041,4672,1.0
2042,3199,1.4
2043,3077,1.2
2044,10327,1.2
2045,517,0.4
2046,326,1.6
2047,12298,1.0
2048,7979,1.4
2049,1512,1.0
2050,14014,1.0
2051,14843,0.8
2052,9263,0.6
2053,14091,0.6
2054,2704,1.0
2055,1105,0.6
2056,6580,0.6
2057,4876,0.8
2058,559,1.0
2059,11985,1.0
2060,5700,1.0
2061,4015,1.2
2062,3944,0.8
2063,2430,0.8
2064,351,0.6
2065,14441,0.8
2066,13405,0.4
2067,905,0.6
2068,10849,0.2
2069,11138,0.8
2070,7993,0.6
2071,7702,1.0
2072,11876,0.6
2073,11464,0.6
2074,1595,1.6
2075,7379,1.0
2076,4451,0.6
2077,14799,0.4
2078,15074,0.2
2079,8930,1.0
2080,13362,1.2
2081,10049,1.0
2082,12859,0.8
2083,2579,0.6
2084,8467,1.4
2085,11775,0.8
2086,1633,1.0
2087,3196,0.0
2088,13338,1.0
2089,754,0.8
2090,12961,1.2
2091,5820,1.4
2092,52,0.8
2093,13277,1.0
2094,4339,1.2
2095,15046,0.8
2096,7743,0.8
2097,4018,1.6
2098,1179,1.6
2099,14713,0.8
2100,4259,1.4
2101,8576,0.6
2102,5438,1.6
2103,1269,1.0
2104,11094,1.2
2105,6529,0.6
2106,8456,0.0
2107,12686,1.2
2108,13805,0.2
2109,4201,1.0
2110,14639,1.0
2111,2542,1.4
2112,13310,0.8
2113,11595,0.8
2114,11846,0.4
2115,4337,1.0
2116,13098,0.4
2117,7173,0.8
2118,734,0.8
2119,5165,1.0
2120,4636,0.8
2121,11336,0.6
2122,4706,0.8
2123,5023,1.4
2124,2366,0.2
2125,9344,1.0
2126,14354,1.4
2127,14386,0.4
2128,13750,0.6
2129,6177,0.2
2130,6353,0.8
2131,10736,0.6
2132,14558,1.2
2133,7787,1.4
2134,12995,0.2
2135,4405,0.4
2136,10366,0.0
2137,7082,1.2
2138,8000,0.4
2139,5753,1.2
2140,6997,0.6
2141,3273,1.0
2142,6483,0.4
2143,12959,0.6
2144,1742,0.6
2145,4466,1.2
2146,2607,0.2
2147,2733,0.6
2148,7847,0.8
2149,12428,0.8
2150,8049,1.4
2151,5706,0.4
2152,11045,0.2
2153,9446,0.6
2154,1178,1.6
2155,11695,0.0
2156,11129,0.4
2157,8252,1.4
2158,6255,0.6
2159,383,0.2
2160,14777,0.8
2161,5865,0.4
2162,9471,1.2
2163,9061,1.2
2164,3987,0.6
2165,10733,1.2
2166,1138,1.2
2167,5709,0.2
2168,7505,0.6
2169,315,0.8
2170,5650,1.2
2171,7178,0.6
2172,3365,0.6
2173,4673,0.6
2174,9004,1.0
2175,1798,1.6
2176,6271,0.2
2177,11662,2.2
2178,439,0.4
2179,1647,0.4
2180,8094,0.6
2181,1268,0.0
2182,8268,0.2
2183,9337,0.2
2184,13113,1.4
2185,3767,0.8
2186,6887,1.0
2187,13086,1.0
2188,2334,0.8
2189,4493,1.0
2190,5702,0.8
2191,5496,0.6
2192,5379,0.8
2193,10679,0.4
2194,5927,0.8
2195,4164,0.6
2196,1655,1.2
2197,10042,0.4
2198,385,0.6
2199,8553,0.6
2200,9116,1.4
2201,12499,1.0
2202,9836,1.0
2203,1364,1.8
2204,949,0.8
2205,3385,0.2
2206,704,0.8
2207,7514,0.4
2208,2462,0.2
2209,5014,0.6
2210,2295,1.2
2211,10386,0.4
2212,4717,1.4
2213,9425,0.6
2214,3681,1.8
2215,10332,0.2
2216,9489,0.6
2217,3408,0.2
2218,2625,0.2
2219,13665,1.0
2220,1838,0.8
2221,5355,0.6
2222,4607,1.2
2223,5923,0.2
2224,4853,1.0
2225,10436,1.2
2226,6643,1.0
2227,9511,1.6
2228,4874,0.4
2229,9432,0.4
2230,2055,0.4
2231,10491,0.2
2232,10714,1.4
2233,12284,0.4
2234,8598,1.2
2235,9447,0.2
2236,8929,1.2
2237,10918,1.0
2238,12136,0.6
2239,2700,0.4
2240,13374,0.4
2241,7031,1.2
2242,14500,1.0
2243,1640,0.4
2244,5606,1.2
2245,2509,1.2
2246,78,0.2
2247,8448,0.6
2248,2109,1.2
2249,9383,0.6
2250,14026,0.8
2251,12455,0.0
2252,12775,0.8
2253,7236,0.4
2254,5148,0.6
2255,11057,0.6
2256,7257,0.6
2257,3802,0.6
2258,12209,0.8
2259,9130,0.4
2260,950,1.0
2261,5512,0.6
2262,6961,0.6
2263,1881,1.4
2264,199,0.4
2265,74,1.2
2266,12115,1.0
2267,10748,1.0
2268,660,0.6
2269,2461,0.8
2270,9271,0.2
2271,13341,0.8
2272,15025,0.4
2273,11759,0.0
2274,5328,0.2
2275,6109,1.0
2276,2353,1.0
2277,1727,0.6
2278,8002,1.4
2279,12266,0.4
2280,7593,1.4
2281,11725,1.4
2282,5793,1.0
2283,9762,1.4
2284,3442,0.4
2285,1834,0.8
2286,11819,0.4
2287,5270,0.2
2288,3716,1.0
2289,12749,1.0
2290,10686,0.2
2291,12365,1.0
2292,3252,1.0
2293,762,1.8
2294,410,0.6
2295,5694,0.8
2296,14009,0.0
2297,10198,0.8
2298,11952,0.4
2299,9607,0.2
2300,5275,0.8
2301,13872,1.0
2302,7760,0.7
2303,14132,1.0
2304,13661,0.2
2305,7585,0.6
2306,10648,1.4
2307,8864,0.6
2308,2780,1.2
2309,15054,0.8
2310,6376,1.0
2311,14733,1.4
2312,4085,1.2
2313,7894,1.0
2314,8274,1.0
2315,4934,0.4
2316,12833,0.6
2317,3433,1.4
2318,9564,0.6
2319,1820,1.2
2320,14190,0.8
2321,13518,0.8
2322,897,0.4
2323,8984,1.0
2324,12896,0.2
2325,13713,1.2
2326,3423,0.6
2327,9461,0.6
2328,4642,0.4
2329,1917,0.8
2330,10774,1.2
2331,8339,0.2
2332,917,0.0
2333,2350,1.0
2334,12682,1.0
2335,10963,0.4
2336,11476,1.0
2337,11155,0.8
2338,14988,1.0
2339,6920,1.0
2340,8460,1.2
2341,9293,0.4
2342,13709,0.8
2343,335,1.2
2344,13895,0.4
2345,12688,0.6
2346,10044,0.4
2347,7634,1.4
2348,9503,1.0
2349,12529,1.0
2350,13461,1.0
2351,8989,0.6
2352,8712,0.6
2353,4990,0.4
2354,4619,0.4
2355,3727,1.0
2356,12968,0.4
2357,10375,1.2
2358,12316,0.6
2359,14693,1.0
2360,14157,1.2
2361,1810,0.2
2362,2130,1.4
2363,3780,0.4
2364,3439,0.8
2365,4621,1.4
2366,6624,0.6
2367,6243,1.2
2368,6007,0.8
2369,3653,1.2
2370,5114,1.2
2371,14004,0.4
2372,3599,1.2
2373,2569,1.4
2374,6799,0.8
2375,12969,0.4
2376,14802,0.4
2377,1055,0.4
2378,9274,0.6
2379,9676,0.2
2380,13238,1.0
2381,13681,1.2
2382,13472,0.8
2383,9347,0.2
2384,2159,1.0
2385,14984,0.6
2386,1648,0.8
2387,7785,1.0
2388,576,1.0
2389,7067,1.0
2390,6638,0.8
2391,367,1.2
2392,14121,0.8
2393,2412,0.8
2394,5777,1.0
2395,10357,0.6
2396,8670,0.6
2397,14603,0.6
2398,4225,1.6
2399,6301,0.6
2400,9900,0.6
2401,8445,1.0
2402,12352,0.4
2403,6326,0.4
2404,10247,1.8
2405,12789,0.8
2406,2009,0.6
2407,824,0.6
2408,4916,0.8
2409,8273,0.8
2410,5143,1.0
2411,285,1.0
2412,14453,0.4
2413,5186,1.2
2414,5163,0.6
2415,6735,1.6
2416,8918,0.6
2417,12729,0.2
2418,10871,0.2
2419,3718,0.2
2420,5545,1.0
2421,2211,0.4
2422,10979,0.6
2423,9171,1.0
2424,7312,0.2
2425,10823,0.8
2426,11310,1.2
2427,7839,0.2
2428,4210,0.6
2429,14831,0.6
2430,14704,1.2
2431,9215,1.0
2432,3306,1.4
2433,4258,0.6
2434,11177,0.8
2435,18,0.6
2436,332,0.2
2437,2590,0.2
2438,3201,0.8
2439,8925,1.0
2440,464,1.0
2441,13501,1.2
2442,6977,0.4
2443,7057,1.6
2444,1935,0.6
2445,12424,1.0
2446,2874,0.6
2447,624,1.0
2448,3773,0.6
2449,10777,0.8
2450,1312,1.4
2451,992,1.0
2452,13478,0.6
2453,5261,0.8
2454,10630,0.4
2455,13393,0.6
2456,9792,1.0
2457,1616,0.4
2458,7402,0.8
2459,725,1.0
2460,3313,0.4
2461,14398,1.0
2462,1366,1.0
2463,14085,0.2
2464,6404,1.4
2465,6482,0.2
2466,10207,1.0
2467,12401,0.2
2468,1631,1.4
2469,12024,0.6
2470,11136,0.2
2471,14870,0.2
2472,1565,1.0
2473,8487,1.0
2474,3493,1.2
2475,5170,0.6
2476,13075,1.0
2477,15053,0.6
2478,8618,0.2
2479,5610,0.4
2480,6017,1.4
2481,1854,1.2
2482,6315,0.4
2483,12533,1.2
2484,89,1.2
2485,9897,0.2
2486,11810,0.6
2487,7266,1.4
2488,3785,0.6
2489,7751,1.0
2490,7488,1.0
2491,14553,1.2
2492,13116,0.4
2493,4518,1.4
2494,11634,1.0
2495,13239,0.6
2496,13921,0.8
2497,5554,0.8
2498,10706,0.8
2499,5646,1.0
2500,2885,1.2
2501,8585,0.8
2502,13346,0.4
2503,1703,0.4
2504,13106,0.4
2505,1237,0.8
2506,14792,1.4
2507,5664,0.2
2508,5068,0.2
2509,12460,0.4
2510,9351,0.6
2511,2425,0.6
2512,12683,1.4
2513,4842,1.2
2514,139,0.4
2515,275,0.6
2516,1564,1.4
2517,7394,0.4
2518,7919,0.8
2519,5769,1.0
2520,7542,0.4
2521,7421,1.0
2522,10799,0.2
2523,5854,1.0
2524,9948,0.8
2525,3002,1.8
2526,5632,0.4
2527,6658,1.6
2528,13046,0.6
2529,9638,1.8
2530,1894,1.8
2531,10627,1.0
2532,9982,0.8
2533,790,0.6
2534,7526,1.2
2535,2210,0.4
2536,8496,0.8
2537,1846,1.4
2538,2764,1.0
2539,194,0.4
2540,9767,1.0
2541,6153,1.0
2542,12462,0.0
2543,9589,1.0
2544,11332,0.8
2545,6,0.0
2546,10548,0.0
2547,11856,0.6
2548,1394,0.8
2549,4859,1.0
2550,14266,0.4
2551,2593,0.2
2552,7296,0.6
2553,2094,0.2
2554,5896,0.6
2555,11563,0.4
2556,798,1.2
2557,11323,0.6
2558,12124,1.4
2559,4094,1.0
2560,8661,0.4
2561,3990,1.4
2562,7081,0.8
2563,12025,1.4
2564,107,0.4
2565,6495,1.0
2566,8740,0.2
2567,2884,0.4
2568,13465,0.2
2569,3440,0.6
2570,7023,0.4
2571,6137,0.6
2572,7927,0.6
2573,3705,0.8
2574,548,1.4
2575,8550,1.6
2576,8829,0.6
2577,674,0.2
2578,2147,1.4
2579,1362,0.4
2580,14895,0.4
2581,8423,0.8
2582,8205,1.4
2583,11346,1.0
2584,14683,1.0
2585,4006,0.2
2586,13524,1.4
2587,9555,0.2
2588,9576,0.8
2589,11781,1.4
2590,4212,0.2
2591,12367,0.8
2592,3387,1.0
2593,8196,0.4
2594,8219,1.0
2595,11339,1.0
2596,4321,0.2
2597,8836,1.2
2598,11496,1.2
2599,14114,1.0
2600,6894,0.4
2601,10345,1.4
2602,14971,0.4
2603,14110,1.0
2604,14222,1.0
2605,1562,0.6
2606,1554,1.2
2607,6242,0.6
2608,8841,0.2
2609,10339,1.2
2610,12858,0.8
2611,14716,0.6
2612,7349,0.4
2613,4093,1.2
2614,10805,1.2
2615,10308,0.6
2616,10045,1.4
2617,7377,0.8
2618,13037,0.2
2619,13729,0.8
2620,13383,0.6
2621,7292,0.2
2622,8105,1.0
2623,2761,0.6
2624,6726,0.6
2625,3232,0.2
2626,12622,0.8
2627,8332,1.0
2628,6895,0.6
2629,7413,1.4
2630,4563,0.4
2631,12014,0.6
2632,9226,1.0
2633,12453,0.6
2634,11178,0.6
2635,14076,0.4
2636,9352,0.6
2637,8594,0.6
2638,8104,0.6
2639,13426,0.4
2640,11992,0.8
2641,14669,0.2
2642,9989,0.6
2643,8048,1.0
2644,8011,1.8
2645,13360,1.2
2646,14584,0.8
2647,6166,1.0
2648,441,0.4
2649,2501,0.4
2650,6927,1.2
2651,11976,1.2
2652,5679,0.2
2653,5730,1.4
2654,11040,0.6
2655,14663,0.6
2656,12249,1.2
2657,340,0.6
2658,7674,0.6
2659,12181,1.0
2660,11217,1.2
2661,10086,0.4
2662,14099,1.0
2663,10510,0.4
2664,6368,0.2
2665,11783,0.2
2666,7893,0.8
2667,14752,1.2
2668,6063,0.8
2669,8330,0.6
2670,13496,1.0
2671,4475,0.8
2672,13521,0.8
2673,6240,1.0
2674,10261,0.6
2675,9377,0.2
2676,5350,0.2
2677,11047,0.4
2678,8583,0.6
2679,557,0.8
2680,8551,1.0
2681,13136,1.0
2682,11804,0.6
2683,10696,0.8
2684,11677,1.0
2685,1049,0.6
2686,9759,1.2
2687,8162,1.0
2688,384,0.2
2689,10711,1.0
2690,10227,0.8
2691,7135,0.6
2692,15052,0.6
2693,9313,1.4
2694,13658,0.2
2695,1596,0.2
2696,6674,0.8
2697,10114,1.0
2698,13689,0.4
2699,1945,0.9
2700,10245,1.2
2701,144,0.2
2702,2460,0.4
2703,15001,0.4
2704,14839,0.4
2705,9876,0.6
2706,9601,1.6
2707,6150,1.2
2708,11171,0.6
2709,11043,0.2
2710,8738,0.4
2711,12665,0.4
2712,1925,1.0
2713,3264,0.8
2714,13312,0.6
2715,14717,1.8
2716,2887,1.0
2717,1447,0.2
2718,3179,1.0
2719,9604,1.4
2720,10172,2.2
2721,694,0.2
2722,9766,0.8
2723,4515,0.6
2724,8304,0.2
2725,6821,1.6
2726,8141,0.0
2727,10959,1.4
2728,8279,0.6
2729,11844,0.0
2730,14217,0.6
2731,13847,1.4
2732,8873,0.6
2733,3068,0.6
2734,12593,0.6
2735,1020,0.6
2736,8977,0.4
2737,8145,0.4
2738,8733,0.4
2739,9412,1.0
2740,5524,1.2
2741,13372,1.4
2742,8025,0.8
2743,14325,0.0
2744,11899,0.8
2745,10905,0.6
2746,1095,1.2
2747,3750,0.6
2748,237,1.4
2749,2840,0.6
2750,13065,0.6
2751,710,0.4
2752,55,0.2
2753,13732,0.4
2754,14237,1.0
2755,3999,1.2
2756,1877,1.0
2757,11207,1.0
2758,164,0.4
2759,12071,2.2
2760,5448,0.2
2761,12997,1.8
2762,14423,1.2
2763,3448,1.0
2764,8490,0.6
2765,5566,0.8
2766,2792,0.0
2767,7710,1.2
2768,3949,1.2
2769,190,0.6
2770,9789,0.2
2771,13252,1.2
2772,1274,0.4
2773,9733,1.0
2774,9088,0.4
2775,2942,0.6
2776,12762,0.6
2777,9879,0.2
2778,11818,0.6
2779,7074,0.8
2780,5049,0.8
2781,14788,0.6
2782,7849,1.6
2783,6989,1.0
2784,7108,0.2
2785,3628,1.2
2786,14151,0.4
2787,6838,0.4
2788,5368,0.6
2789,3073,1.4
2790,3244,0.6
2791,12412,0.4
2792,14346,1.0
2793,13890,1.0
2794,9419,1.0
2795,11954,0.2
2796,11706,0.8
2797,15069,0.6
2798,12211,1.0
2799,6967,1.0
2800,3889,0.6
2801,6006,0.8
2802,12827,0.6
2803,8215,1.8
2804,11367,0.2
2805,9222,1.2
2806,3610,0.2
2807,12080,0.4
2808,11135,1.2
2809,8727,0.8
2810,230,0.4
2811,236,1.0
2812,13957,0.6
2813,5232,1.0
2814,9811,1.2
2815,3564,0.8
2816,789,0.2
2817,8602,0.6
2818,11617,0.8
2819,9224,0.4
2820,686,0.2
2821,13655,1.0
2822,3328,1.0
2823,6061,1.2
2824,1321,0.8
2825,14891,1.4
2826,3828,0.2
2827,11108,1.2
2828,13332,1.4
2829,14327,1.0
2830,8688,0.4
2831,12935,0.8
2832,12824,1.0
2833,4594,0.6
2834,1778,0.8
2835,4830,0.6
2836,7521,1.0
2837,534,0.6
2838,13800,0.4
2839,3053,1.0
2840,14509,1.4
2841,4167,0.8
2842,11090,0.8
2843,8973,1.2
2844,4344,0.2
2845,11643,0.2
2846,2970,0.8
2847,8400,1.6
2848,11548,0.8
2849,11926,0.8
2850,7868,0.6
2851,14813,1.0
2852,553,0.2
2853,9937,0.8
2854,14048,0.6
2855,13361,1.2
2856,12294,0.2
2857,6187,0.8
2858,14566,0.8
2859,14248,1.4
2860,12299,0.4
2861,7725,0.2
2862,2706,1.0
2863,6543,0.8
2864,14760,1.4
2865,9978,1.0
2866,4553,1.0
2867,2657,0.4
2868,4361,0.8
2869,1998,0.4
2870,1897,1.0
2871,5547,0.6
2872,5837,0.4
2873,13766,0.6
2874,14342,1.2
2875,1789,1.0
2876,5857,0.6
2877,8840,0.4
2878,8089,1.8
2879,11228,0.0
2880,12768,0.4
2881,8060,0.4
2882,3815,1.0
2883,4965,0.4
2884,5171,1.0
2885,9142,0.6
2886,11723,0.4
2887,7466,0.8
2888,8358,0.6
2889,14525,0.8
2890,8293,1.2
2891,130,0.8
2892,6717,1.4
2893,7972,0.4
2894,13148,0.6
2895,13159,0.4
2896,5759,1.0
2897,6728,0.2
2898,9158,1.4
2899,5658,2.2
2900,13575,0.8
2901,4709,0.6
2902,10975,0.2
2903,8536,1.6
2904,3206,0.8
2905,6110,0.6
2906,5121,0.8
2907,14826,0.6
2908,4200,1.0
2909,10414,1.0
2910,15021,1.4
2911,12420,0.8
2912,176,1.4
2913,8939,0.6
2914,13402,1.0
2915,5717,0.8
2916,15008,0.6
2917,12927,1.4
